PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,ZIP_CD,Year
1.0,1,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,520098,0,,53792.0,2018
1.0,1,BELOIT MEMORIAL HOSPITAL,520100,0,,53511.0,2018
1.0,1,COMMUNITY MEMORIAL HOSPITAL,520101,7,20010201.0,54154.0,2018
1.0,1,AURORA LAKELAND MEDICAL CENTER,520102,0,,53121.0,2018
1.0,1,COMMUNITY MEMORIAL HOSPITAL,520103,0,,53051.0,2018
1.0,1,FREDERIC MUNICIPAL HOSPITAL ASSOC,520104,1,19901201.0,54837.0,2018
1.0,1,IOLA HOSPITAL,520105,4,19900401.0,54945.0,2018
1.0,1,HOLY FAMILY MEMORIAL,520107,0,,54221.0,2018
1.0,1,MILE BLUFF MEDICAL CENTER,520109,0,,53948.0,2018
1.0,1,MEMORIAL HOSPITAL OF LAFAYETTE CTY 230,520110,7,20010401.0,53530.0,2018
1.0,1,ST MARYS KEWAUNEE AREA MEM HOSPITAL,520111,1,20010616.0,54216.0,2018
1.0,1,ST CROIX REGIONAL MEDICAL CTR INC,520112,7,20040407.0,54024.0,2018
1.0,1,BAY AREA MEDICAL CENTER,520113,0,,54143.0,2018
1.0,1,BOSCOBEL AREA HEALTH CARE,520114,7,20041001.0,53805.0,2018
1.0,1,CALUMET MEDICAL CTR INC,520115,7,20011004.0,53014.0,2018
1.0,1,WATERTOWN REGIONAL MEDICAL CENTER,520116,0,,53098.0,2018
1.0,1,"RICHLAND HOSPITAL,THE",520117,7,20040708.0,53581.0,2018
1.0,1,OSSEO AREA HOSPITAL/NURSING HOME INC,520118,7,19991104.0,54758.0,2018
1.0,1,NORTHWOODS HOSPITAL ASSOCIATION,520120,1,19980417.0,54554.0,2018
1.0,1,FRANCISCAN SKEMP MEDICAL CTR SPARTA,520121,7,20000420.0,54656.0,2018
1.0,1,TRI-COUNTY MEMORIAL HOSPITAL INC  150,520122,7,20010923.0,54773.0,2018
1.0,1,BALDWIN AREA MEDICAL CENTER,520123,7,20041001.0,54002.0,2018
1.0,1,BARRON MEMORIAL MED CTR MAYO HEALTH,520124,7,20010607.0,54812.0,2018
1.0,1,BAYFIELD COUNTY MEMORIAL HOSPITAL,520126,1,19881014.0,54891.0,2018
1.0,1,ALGOMA MEMORIAL HOSPITAL,520127,4,19871120.0,54201.0,2018
1.0,1,BURNETT MEDICAL CENTER INC  205,520130,7,20031001.0,54840.0,2018
1.0,1,FLAMBEAU HOSPITAL INC,520131,7,20021001.0,54552.0,2018
1.0,1,AURORA VALLEY VIEW MEDICAL CENTER,520132,1,20041231.0,53073.0,2018
1.0,1,PRAIRIE DU CHIEN MEMORIAL HSPTL,520134,7,20031001.0,53821.0,2018
1.0,1,INDIANHEAD MEDICAL CENTER,520135,7,20041001.0,54871.0,2018
1.0,1,ASCENSION SE WISCONSIN HOSPITAL - ST JOSEPH CAMPUS,520136,0,,53210.0,2018
1.0,1,AURORA ST LUKES MEDICAL CENTER,520138,0,,53215.0,2018
1.0,1,AURORA WEST ALLIS MEDICAL CENTER,520139,0,,53227.0,2018
1.0,1,COLUMBIA  ST MARYS-COLUMBIA CAMPUS,520140,1,20050701.0,53211.0,2018
1.0,1,KAUKAUNA COMMUNITY HOSPITAL,520141,1,19960410.0,54130.0,2018
1.0,1,FRANCISCAN SKEMP MEDICAL CTR ARCADIA,520142,7,20000501.0,54612.0,2018
1.0,1,BUFFALO MEMORIAL HOSPITAL INC,520143,5,19871120.0,54755.0,2018
1.0,1,TOMAH MEMORIAL HOSPITAL,520144,7,20020401.0,54660.0,2018
1.0,1,NORTHWEST GENERAL HOSPITAL,520145,1,20001025.0,53216.0,2018
1.0,1,GRANT REGIONAL HEALTH CENTER,520146,7,20020501.0,53813.0,2018
1.0,1,LANGLADE MEMORIAL HOSPITAL,520148,7,20050201.0,54409.0,2018
1.0,1,WILD ROSE COMMUNITY MEMORIAL HOSPITAL,520149,7,19991201.0,54984.0,2018
1.0,1,BLACK RIVER MEMORIAL HOSPITAL,520151,7,20040205.0,54615.0,2018
1.0,1,DOOR COUNTY MEM HSPTL,520152,1,20060613.0,54235.0,2018
1.0,1,BLOOMER MEDICAL CTR MAYO HEALTH SYS 68,520153,7,20040701.0,54724.0,2018
1.0,1,RIVERSIDE MEDICAL CTR INC,520154,7,20040306.0,54981.0,2018
1.0,1,HUDSON HSPTL,520156,7,20040501.0,54016.0,2018
1.0,1,LADD MEMORIAL HOSPITAL  99,520157,7,20011102.0,54020.0,2018
1.0,1,EAGLE RIVER MEMORIAL HOSPITAL,520159,7,19991001.0,54521.0,2018
1.0,1,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,520160,0,,54911.0,2018
1.0,1,HAYWARD AREA MEM HSPTL,520161,7,20040501.0,54843.0,2018
1.0,1,NEW BERLIN MEMORIAL HOSPITAL,520167,1,19880408.0,53151.0,2018
1.0,1,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,520170,1,20110701.0,53045.0,2018
1.0,1,CHIPPEWA VALLEY HOSPITAL,520171,7,20000801.0,54736.0,2018
1.0,1,MEMORIAL MED CTR,520173,7,20071001.0,54806.0,2018
1.0,1,JOHN L DOYNE HOSPITAL,520174,1,19951222.0,53226.0,2018
1.0,1,A CENTER OF RACINE INC,520175,1,19871101.0,53404.0,2018
1.0,1,DEPAUL HOSPITAL INC,520176,1,19930701.0,53221.0,2018
1.0,1,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,520177,0,,53226.0,2018
1.0,1,SOUTHWEST HEALTH CTR,520178,1,20051101.0,53818.0,2018
1.0,1,KETTLE MORAINE HOSPITAL,520180,1,19921224.0,53066.0,2018
1.0,1,ABARIS CTR FOR CHEMICALLY DEPENDENT,520182,4,19890125.0,53511.0,2018
1.0,1,FIRST HOSPITAL MILWAUKEE,520183,1,19860529.0,53208.0,2018
1.0,1,DODGE COUNTY UNIFIED SERVICES,520184,1,19890501.0,53039.0,2018
1.0,1,FIRST HOSPITAL-MILWAUKEE,520185,7,19880303.0,53208.0,2018
1.0,1,TRANSITIONAL HOSP CORPORATION,520186,7,19941001.0,53228.0,2018
1.0,1,WISCONSIN VETERANS HOME HOSPITAL,520187,1,19981001.0,54946.0,2018
1.0,1,VENCOR HOSPITAL - MILWAUKEE,520188,1,19990415.0,53220.0,2018
1.0,1,AURORA MEDICAL CTR KENOSHA,520189,0,,53142.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL - MILWAUKEE,520190,7,19991031.0,53227.0,2018
1.0,1,CHILDREN'S HOSPITAL OF WI--KENOSHA,520191,7,19991023.0,53143.0,2018
1.0,1,NEXTCARE SPECIALTY HOSP OF MILWAUKEE,520192,7,20010201.0,53209.0,2018
1.0,1,AURORA BAYCARE MEDICAL CTR,520193,0,,54311.0,2018
1.0,1,ORTHOPAEDIC HOSPITAL OF WISCONSIN,520194,0,,53212.0,2018
1.0,1,COLUMBIA CENTER,520195,1,20180630.0,53097.0,2018
1.0,1,OAKLEAF SURGICAL HOSPITAL,520196,0,,54720.0,2018
1.0,1,HEART HSPTL OF MILWAUKEE,520197,1,20041123.0,53212.0,2018
1.0,1,AURORA MEDICAL CTR OSHKOSH,520198,0,,54904.0,2018
1.0,1,THE WISCONSIN HEART HOSPITAL,520199,1,20090701.0,53226.0,2018
1.0,1,BOND HEALTH CENTER INC,520200,1,20051118.0,54153.0,2018
1.0,1,MERCY WALWORTH HOSPITAL AND MEDICAL CTR,520201,1,20051229.0,53147.0,2018
1.0,1,ASCENSION ST CLARES HOSPITAL,520202,0,,54476.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL MADISON,520203,7,20070531.0,53715.0,2018
1.0,1,WHEATON FRANCISCAN HEALTHCARE FRANKLIN,520204,1,20180601.0,53132.0,2018
1.0,1,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,520205,0,,53132.0,2018
1.0,1,AURORA MEDICAL CENTER SUMMIT,520206,0,,53066.0,2018
1.0,1,AURORA MEDICAL CENTER,520207,0,,53024.0,2018
1.0,1,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,520208,0,,53546.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL FOX VALLEY,520209,1,20140905.0,54904.0,2018
1.0,1,DEPAUL HOSPITAL,530001,1,19921101.0,82001.0,2018
1.0,1,CAMPBELL COUNTY MEMORIAL HOSPITAL,530002,0,,82716.0,2018
1.0,1,WESTON COUNTY HEALTH SERVICES,530003,7,20020630.0,82701.0,2018
1.0,1,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,530004,7,20020731.0,82443.0,2018
1.0,1,MEMORIAL HOSPITAL OF CONVERSE COUNTY,530005,7,20020430.0,82633.0,2018
1.0,1,SHERIDAN MEMORIAL HOSPITAL,530006,0,,82801.0,2018
1.0,1,POWELL HOSPITAL,530007,7,20031031.0,82435.0,2018
1.0,1,SAGEWEST HEALTH CARE,530008,0,,82501.0,2018
1.0,1,MEMORIAL HOSPITAL OF CARBON COUNTY,530009,7,20100630.0,82301.0,2018
1.0,1,LANDER REGIONAL HOSPITAL,530010,1,20140430.0,82520.0,2018
1.0,1,MEMORIAL HOSPITAL SWEETWATER COUNTY,530011,0,,82901.0,2018
1.0,1,WYOMING MEDICAL CENTER,530012,0,,82601.0,2018
1.0,1,CHEYENNE REGIONAL MEDICAL CENTER,530014,0,,82001.0,2018
1.0,1,ST JOHNS MEDICAL CENTER,530015,0,,83001.0,2018
1.0,1,WEST PARK HOSPITAL DISTRICT,530016,7,20040531.0,82414.0,2018
1.0,1,SOUTH LINCOLN MEDICAL CENTER,530017,7,20090610.0,83101.0,2018
1.0,1,COMMUNITY HOSPITAL,530018,7,20021217.0,82240.0,2018
1.0,1,PLATTE COUNTY MEMORIAL HOSPITAL,530019,7,20020930.0,82201.0,2018
1.0,1,UINTA MEDICAL CENTER,530021,4,19851102.0,82930.0,2018
1.0,1,WASHAKIE MEDICAL CENTER,530022,7,20021231.0,82401.0,2018
1.0,1,STAR VALLEY MEDICAL CENTER,530023,7,20040831.0,83110.0,2018
1.0,1,SOUTH BIG HORN COUNTY HOSPITAL,530024,1,19930216.0,82426.0,2018
1.0,1,IVINSON MEMORIAL HOSPITAL,530025,0,,82072.0,2018
1.0,1,JOHNSON CO MEMORIAL HOSP,530026,7,20030630.0,82834.0,2018
1.0,1,NIOBRARA COUNTY MEMORIAL HOSPITAL,530027,7,19990920.0,82225.0,2018
1.0,1,NORTH BIG HORN HOSPITAL,530029,7,20030630.0,82431.0,2018
1.0,1,CROOK COUNTY MEMORIAL HOSPITAL,530031,7,20040131.0,82729.0,2018
1.0,1,EVANSTON REGIONAL HOSPITAL,530032,0,,82930.0,2018
1.0,1,MOUNTAIN VIEW REGIONAL HOSPITAL,530033,1,20180601.0,82605.0,2018
1.0,1,SUMMIT MEDICAL CENTER,530034,0,,82609.0,2018
1.0,1,ASPEN MOUNTAIN MEDICAL CENTER,530035,0,,82901.0,2018
1.0,1,LBJ TROPICAL MEDICAL CENTER,640001,0,,96799.0,2018
1.0,1,GUAM MEMORIAL HOSPITAL AUTHORITY,650001,0,,96913.0,2018
1.0,1,GUAM REGIONAL MEDICAL CITY,650003,0,,96929.0,2018
1.0,1,COMMONWEALTH HEALTH CENTER,660001,0,,96950.0,2018
1.0,1,LIVING HOPE NEW BOSTON MEDICAL CENTER,670001,3,20060630.0,75570.0,2018
1.0,1,UNIVERSITY GENERAL HOSPITAL DALLAS,670002,1,20141219.0,75224.0,2018
1.0,1,WEST TEXAS HOSPITAL,670003,4,20070330.0,79605.0,2018
1.0,1,ST MARKS MEDICAL CENTER,670004,0,,78945.0,2018
1.0,1,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,670005,0,,77339.0,2018
1.0,1,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,670006,0,,78746.0,2018
1.0,1,BEAUMONT BONE & JOINT INSTITUTE,670007,1,20140101.0,77707.0,2018
1.0,1,HOUSTON PHYSICIANS' HOSPITAL,670008,0,,77598.0,2018
1.0,1,HOUSTON TOWN AND COUNTRY HOSPITAL,670009,4,20070115.0,77043.0,2018
1.0,1,MAYHILL HOSPITAL,670010,0,,76208.0,2018
1.0,1,LAKESIDE HOSPITAL AT BASTROP,670011,1,20101119.0,78602.0,2018
1.0,1,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL,670012,1,20150411.0,77401.0,2018
1.0,1,REGENCY HOSPITAL OF NORTH DALLAS II LLLP,670013,7,20061201.0,75010.0,2018
1.0,1,LAREDO SPECIALTY HOSPITAL,670014,4,20070201.0,78041.0,2018
1.0,1,REGENCY HOSPITAL OF FORT WORTH LLP,670015,7,20070401.0,76132.0,2018
1.0,1,MESQUITE SPECIALTY HOSPITAL,670016,7,20070601.0,75149.0,2018
1.0,1,HEALTHSOUTH REHABILITATION HOSPITAL,670017,1,20070101.0,77338.0,2018
1.0,1,DOCTORS DIAGNOSTIC HOSPITAL,670018,3,20140811.0,77328.0,2018
1.0,1,UNIVERSITY GENERAL HOSPITAL,670019,1,20170117.0,77054.0,2018
1.0,1,SOLARA HOSPITAL HARLINGEN,670020,7,20070801.0,78550.0,2018
1.0,1,VICTORY MEDICAL CENTER SOUTHCROSS LP HOSPITAL,670021,1,20150403.0,78222.0,2018
1.0,1,VIBRA SPECIALTY HOSPITAL,670022,4,20070801.0,75235.0,2018
1.0,1,METHODIST MANSFIELD MEDICAL CENTER,670023,0,,76063.0,2018
1.0,1,NORTH CYPRESS MEDICAL CENTER,670024,1,20180901.0,77429.0,2018
1.0,1,THE HEART HOSPITAL BAYLOR PLANO,670025,0,,75093.0,2018
1.0,1,EL PASO LTAC HOSPITAL,670026,4,20080101.0,79902.0,2018
1.0,1,ACUITY HOSPITAL OF HOUSTON,670027,0,,77004.0,2018
1.0,1,COVENANT SPECIALITY HOSPITAL,670028,7,20071001.0,79410.0,2018
1.0,1,FIRST SURGICAL HOSPITAL,670029,1,20140929.0,77401.0,2018
1.0,1,SCOTT & WHITE CONTINUING CARE HOSPITAL,670030,1,20071231.0,76502.0,2018
1.0,1,ST LUKE'S PATIENTS MEDICAL CENTER,670031,0,,77505.0,2018
1.0,1,APEX HOSPITAL KATY LP,670032,7,20080401.0,77494.0,2018
1.0,1,ATRIUM MEDICAL CENTER AT CORINTH,670033,7,20081201.0,76208.0,2018
1.0,1,SCOTT & WHITE HOSPITAL-ROUND ROCK,670034,0,,78664.0,2018
1.0,1,SOLARA HOSPITAL CONROE LP,670038,7,20080601.0,77304.0,2018
1.0,1,INTEGRITY TRANSITIONAL HOSPITAL,670039,7,20080601.0,76208.0,2018
1.0,1,ATRIUM MEDICAL CENTER,670040,7,20090101.0,77477.0,2018
1.0,1,SETON MEDICAL CENTER WILLIAMSON,670041,0,,78664.0,2018
1.0,1,ETHICUS HOSPITAL GRAPEVINE,670042,1,20080901.0,76051.0,2018
1.0,1,CEDAR PARK REGIONAL MEDICAL CENTER,670043,0,,78613.0,2018
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,670044,0,,75032.0,2018
1.0,1,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",670045,0,,76054.0,2018
1.0,1,USMD HOSPITAL  AT FORT WORTH LP,670046,0,,76132.0,2018
1.0,1,SIERRA PROVIDENCE EAST MEDICAL CENTER,670047,0,,79938.0,2018
1.0,1,ICON HOSPITAL,670048,1,20090131.0,77338.0,2018
1.0,1,NORTH CENTRAL SURGICAL CENTER LLP,670049,0,,75231.0,2018
1.0,1,TRUSTPOINT REHAB HOSPITAL OF LUBBOCK,670050,1,20150801.0,79415.0,2018
1.0,1,DUBUIS HOSPITAL OF BRYAN,670051,7,20090201.0,77802.0,2018
1.0,1,DOCTORS HOSPITAL,670052,1,20130327.0,76426.0,2018
1.0,1,ST LUKE'S SUGAR LAND HOSPITAL,670053,0,,77478.0,2018
1.0,1,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,670054,0,,78240.0,2018
1.0,1,METHODIST STONE OAK HOSPITAL,670055,0,,78258.0,2018
1.0,1,SETON MEDICAL CENTER HAYS,670056,0,,78640.0,2018
1.0,1,FOREST PARK MEDICAL CENTER,670057,1,20120709.0,75243.0,2018
1.0,1,MEMORIAL HERMANN FIRST COLONY HOSPITAL,670058,1,20180531.0,77479.0,2018
1.0,1,ST LUKES LAKESIDE HOSPITAL,670059,0,,77384.0,2018
1.0,1,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,670060,0,,75182.0,2018
1.0,1,SOUTH TEXAS SURGICAL HOSPITAL,670061,0,,78414.0,2018
1.0,1,BAYLOR EMERGENCY MEDICAL CENTER,670062,0,,76227.0,2018
1.0,1,THE HOSPITAL AT CRAIG RANCH,670063,1,20130116.0,75070.0,2018
1.0,1,ALLEGIANCE  HOSPITAL OF MIDLAND-PERMIAN BASIN,670064,1,20130116.0,79706.0,2018
1.0,1,ST MICHAELS HOSPITAL,670065,1,20110919.0,77077.0,2018
1.0,1,"BASIN HEALTHCARE CENTER, LLC",670066,1,20150612.0,79761.0,2018
1.0,1,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,670067,0,,76015.0,2018
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,670068,0,,75028.0,2018
1.0,1,METHODIST MCKINNEY HOSPITAL,670069,0,,75070.0,2018
1.0,1,TEXAS SPECIALTY HOSPITAL AT LUBBOCK,670070,0,,79415.0,2018
1.0,1,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,670071,0,,76012.0,2018
1.0,1,HOPEBRIDGE HOSPITAL,670072,5,20170505.0,77035.0,2018
1.0,1,METHODIST HOSPITAL FOR SURGERY,670073,0,,75001.0,2018
1.0,1,"HUMBLE SURGICAL HOSPITAL, LLC",670074,3,20110923.0,77338.0,2018
1.0,1,ST LUKE'S HOSPITAL AT THE VINTAGE,670075,0,,77070.0,2018
1.0,1,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,670076,0,,75090.0,2018
1.0,1,HOUSTON METHODIST WEST HOSPITAL,670077,0,,77094.0,2018
1.0,1,BAPTIST EMERGENCY HOSPITAL,670078,0,,78232.0,2018
1.0,1,"LAKEWAY REGIONAL MEDICAL CENTER, LLC",670079,1,20160901.0,78734.0,2018
1.0,1,SETON MEDICAL CENTER HARKER HEIGHTS,670080,0,,76548.0,2018
1.0,1,"VICTORY MEDICAL CENTER HOUSTON, LP",670081,1,20130601.0,77004.0,2018
1.0,1,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,670082,0,,75071.0,2018
1.0,1,TEXAS GENERAL HOSPITAL,670083,0,,75051.0,2018
1.0,1,PRISTINE HOSPITAL OF PASADENA,670084,4,20130913.0,77506.0,2018
1.0,1,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,670085,0,,76244.0,2018
1.0,1,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,670087,0,,78613.0,2018
1.0,1,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,670088,0,,77845.0,2018
1.0,1,NIX COMMUNITY GENERAL HOSPITAL,670089,1,20161001.0,78017.0,2018
1.0,1,CRESCENT MEDICAL CENTER LANCASTER,670090,0,,75146.0,2018
1.0,1,CONTINUECARE HOSPITAL OF MIDLAND,670091,7,20140618.0,79703.0,2018
1.0,1,WALNUT HILL MEDICAL CENTER,670092,1,20170602.0,75231.0,2018
1.0,1,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",670093,0,,77304.0,2018
1.0,1,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,670094,0,,76520.0,2018
1.0,1,MEMORIAL HERMANN TOMBALL HOSPITAL,670095,0,,77375.0,2018
1.0,1,"BAY AREA REGIONAL MEDICAL CENTER, LLC",670096,1,20180507.0,77598.0,2018
1.0,1,BAYLOR EMERGENCY MEDICAL CENTER,670097,0,,75087.0,2018
1.0,1,RESOLUTE HEALTH HOSPITAL,670098,0,,78130.0,2018
1.0,1,EMIL J FREIREICH CANCER CENTER,670099,0,,77380.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL DALLAS DOWNTOWN,670100,1,20150701.0,75246.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL DALLAS (GARLAND),670101,1,20150701.0,75042.0,2018
1.0,1,"AD HOSPITAL EAST, LLC",670102,0,,77015.0,2018
1.0,1,MEDICAL CITY ALLIANCE,670103,0,,76177.0,2018
1.0,1,VICTORY MEDICAL CENTER BEAUMONT LP,670104,1,20150425.0,77706.0,2018
1.0,1,HERMAN DRIVE SURGICAL HOSPITAL LP,670105,1,20150925.0,77004.0,2018
1.0,1,PEARLAND MEDICAL CENTER,670106,0,,77584.0,2018
1.0,1,BAYLOR EMERGENCY MEDICAL CENTER,670107,0,,76028.0,2018
1.0,1,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,670108,0,,78654.0,2018
1.0,1,ALTUS BAYTOWN HOSPITAL,670109,0,,77521.0,2018
1.0,1,FIRST TEXAS HOSPITAL CARROLLTON LLC,670110,0,,75006.0,2018
1.0,1,CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA,670111,7,20160201.0,79761.0,2018
1.0,1,CUMBERLAND SURGICAL HOSPITAL,670112,0,,78249.0,2018
1.0,1,"HUMBLE SURGICAL HOSPITAL, LLC",670113,0,,77338.0,2018
1.0,1,WEIMAR MEDICAL CENTER,670114,0,,78962.0,2018
1.0,1,CLEVELAND EMERGENCY HOSPITAL,670115,0,,77327.0,2018
1.0,1,WISE HEALTH SYSTEM,670116,0,,76177.0,2018
1.0,1,TEXAS GENERAL HOSPITAL- VZRMC LP,670117,0,,75140.0,2018
1.0,1,FIRST TEXAS HOSPITAL,670118,0,,77070.0,2018
1.0,1,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,670119,0,,77090.0,2018
1.0,1,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,670120,0,,79911.0,2018
1.0,1,SAINT CAMILLUS MEDICAL CENTER,670121,0,,76054.0,2018
1.0,1,HOUSTON METHODIST THE WOODLANDS HOSPITAL,670122,0,,77385.0,2018
1.0,1,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,670124,0,,79928.0,2018
1.0,1,TEXAS CENTER FOR INFECTIOUS DISEASE,670125,0,,78223.0,2018
1.0,1,CROCKETT MEDICAL CENTER,670126,0,,75835.0,2018
1.0,1,SOUTHEAST ALABAMA MEDICAL CENTER,010001,0,,36301.0,2019
1.0,1,NORTH JACKSON HOSPITAL,010004,1,20010831.0,35740.0,2019
1.0,1,MARSHALL MEDICAL CENTERS SOUTH CAMPUS,010005,0,,35957.0,2019
1.0,1,NORTH ALABAMA MEDICAL CENTER,010006,0,,35630.0,2019
1.0,1,MIZELL MEMORIAL HOSPITAL,010007,0,,36467.0,2019
1.0,1,CRENSHAW COMMUNITY HOSPITAL,010008,0,,36049.0,2019
1.0,1,HARTSELLE MEDICAL CENTER,010009,1,20120201.0,35640.0,2019
1.0,1,MARSHALL MEDICAL CENTER NORTH,010010,1,20111001.0,35976.0,2019
1.0,1,ST VINCENT'S EAST,010011,0,,35235.0,2019
1.0,1,DEKALB REGIONAL MEDICAL CENTER,010012,0,,35968.0,2019
1.0,1,SOUTHWEST ALABAMA MEDICAL CENTER,010015,1,20110816.0,36784.0,2019
1.0,1,SHELBY BAPTIST MEDICAL CENTER,010016,0,,35007.0,2019
1.0,1,FAIRVIEW MEDICAL CTR,010017,1,19851224.0,36108.0,2019
1.0,1,UAB CALLAHAN EYE HOSPITAL AUTHORITY,010018,0,,35233.0,2019
1.0,1,HELEN KELLER MEMORIAL HOSPITAL,010019,0,,35660.0,2019
1.0,1,PIEDMONT HOSPITAL,010020,1,19911121.0,36272.0,2019
1.0,1,DALE MEDICAL CENTER,010021,0,,36360.0,2019
1.0,1,FLOYD CHEROKEE MEDICAL CENTER,010022,0,,35960.0,2019
1.0,1,BAPTIST MEDICAL CENTER SOUTH,010023,0,,36116.0,2019
1.0,1,JACKSON HOSPITAL & CLINIC INC,010024,0,,36106.0,2019
1.0,1,GEORGE H. LANIER MEMORIAL HOSPITAL,010025,1,20140201.0,36854.0,2019
1.0,1,COLUMBIA REGIONAL MEDICAL CENTER,010026,1,19881231.0,36420.0,2019
1.0,1,ELBA GENERAL HOSPITAL,010027,1,20130205.0,36323.0,2019
1.0,1,GUNTERSVILLE HOSPITAL,010028,1,19900113.0,35976.0,2019
1.0,1,EAST ALABAMA MEDICAL CENTER,010029,0,,36801.0,2019
1.0,1,PHENIX REGIONAL HOSPITAL,010031,1,20020401.0,36867.0,2019
1.0,1,TANNER MEDICAL CENTER-EAST ALABAMA,010032,7,20190108.0,36278.0,2019
1.0,1,UNIVERSITY OF ALABAMA HOSPITAL,010033,0,,35233.0,2019
1.0,1,COMMUNITY HOSPITAL INC,010034,0,,36078.0,2019
1.0,1,CULLMAN REGIONAL MEDICAL CENTER,010035,0,,35058.0,2019
1.0,1,ANDALUSIA HEALTH,010036,0,,36420.0,2019
1.0,1,STRINGFELLOW MEMORIAL HOSPITAL,010038,0,,36201.0,2019
1.0,1,HUNTSVILLE HOSPITAL,010039,0,,35801.0,2019
1.0,1,GADSDEN REGIONAL MEDICAL CENTER,010040,0,,35903.0,2019
1.0,1,NORTH MOBILE COMMUNITY HOSPITAL,010041,1,19881007.0,36572.0,2019
1.0,1,CHILTON MEDICAL CENTER,010043,1,20130410.0,35045.0,2019
1.0,1,MARION REGIONAL MEDICAL CENTER,010044,0,,35570.0,2019
1.0,1,FAYETTE MEDICAL CENTER,010045,0,,35555.0,2019
1.0,1,RIVERVIEW REGIONAL MEDICAL CENTER,010046,0,,35901.0,2019
1.0,1,GEORGIANA MEDICAL CENTER,010047,1,20190308.0,36033.0,2019
1.0,1,MEDICAL CENTER ENTERPRISE,010049,0,,36330.0,2019
1.0,1,ST VINCENTS BLOUNT,010050,7,20130619.0,35121.0,2019
1.0,1,GREENE COUNTY HOSPITAL,010051,0,,35462.0,2019
1.0,1,LAKE MARTIN COMMUNITY HOSPITAL,010052,0,,36853.0,2019
1.0,1,ATMORE COMMUNITY HOSPITAL,010053,1,20050630.0,36502.0,2019
1.0,1,DECATUR MORGAN HOSPITAL-PARKWAY CAMPUS,010054,1,20140101.0,35601.0,2019
1.0,1,FLOWERS HOSPITAL,010055,0,,36305.0,2019
1.0,1,ST VINCENT'S BIRMINGHAM,010056,0,,35205.0,2019
1.0,1,ENTERPRISE HOSPITAL,010057,1,19910401.0,36331.0,2019
1.0,1,BIBB MEDICAL CENTER,010058,0,,35042.0,2019
1.0,1,LAWRENCE MEDICAL CENTER,010059,0,,35650.0,2019
1.0,1,CLEBURNE COUNTY HOSPITAL,010060,4,19900226.0,36264.0,2019
1.0,1,HIGHLANDS MEDICAL CENTER,010061,0,,35768.0,2019
1.0,1,WIREGRASS MEDICAL CENTER,010062,0,,36340.0,2019
1.0,1,PHYSICIANS MEDICAL CENTER CARRAWAY,010064,1,20081031.0,35234.0,2019
1.0,1,RUSSELL MEDICAL CENTER,010065,0,,35010.0,2019
1.0,1,FLORALA MEMORIAL HOSPITAL,010066,1,20131231.0,36442.0,2019
1.0,1,JOHN A ANDREW COMMUNITY HOSPITAL,010067,1,19871031.0,36088.0,2019
1.0,1,HEALTHSOUTH METRO WEST HOSPITAL,010068,1,20040903.0,35064.0,2019
1.0,1,MEDICAL CENTER BARBOUR,010069,0,,36027.0,2019
1.0,1,MEDICAL PARK WEST,010070,1,19880731.0,35218.0,2019
